id,grade,subject,unit,lesson,question_number,question
989,3,Math,6,3,4,Find the result of 36 divided by 6.
990,3,Math,6,3,5,Find the result of 36 divided by 9.
991,3,Math,7,1,1,Find the result of 8 x 2.
992,3,Math,7,1,2,Find the result of 24 divided by 6.
993,3,Math,7,1,3,Find the result of 20 divided by 5.
994,3,Math,7,1,4,Find the result of 12 x 5.
995,3,Math,7,1,5,Find the result of 10 x 2.
996,3,Math,7,2,1,Find the result of 8 x 7.
997,3,Math,7,2,2,Find the result of 12 divided by 6.
998,3,Math,7,2,3,Find the result of 70 divided by 10.
999,3,Math,7,2,4,Find the result of 3 x 7.
1000,3,Math,7,2,5,Find the result of 7 x 4.
1001,3,Math,7,3,1,Find the result of 6 x 3.
1002,3,Math,7,3,2,Find the result of 9 x 2.
1003,3,Math,7,3,3,Find the result of 6 x 7.
1004,3,Math,7,3,4,Find the result of 7 x 8.
1005,3,Math,7,3,5,Find the result of 33 divided by 3.
1006,3,Math,8,1,1,Find the result of 30 divided by 5.
1007,3,Math,8,1,2,Find the result of 1 x 2.
1008,3,Math,8,1,3,Find the result of 5 divided by 5.
1009,3,Math,8,1,4,Find the result of 27 divided by 3.
1010,3,Math,8,1,5,Find the result of 11 divided by 1.
1011,3,Math,8,2,1,Find the result of 64 divided by 8.
1012,3,Math,8,2,2,Find the result of 9 x 10.
1013,3,Math,8,2,3,Find the result of 48 divided by 6.
1014,3,Math,8,2,4,Find the result of 25 divided by 5.
1015,3,Math,8,2,5,Find the result of 7 x 3.
1016,3,Math,8,3,1,Find the result of 11 x 2.
1017,3,Math,8,3,2,Find the result of 49 divided by 7.
1018,3,Math,8,3,3,Find the result of 1 x 5.
1019,3,Math,8,3,4,Find the result of 6 x 5.
1020,3,Math,8,3,5,Find the result of 77 divided by 7.
1021,3,Math,9,1,1,Find the result of 1 x 1.
1022,3,Math,9,1,2,Find the result of 7 x 5.
1023,3,Math,9,1,3,Find the result of 8 divided by 2.
1024,3,Math,9,1,4,Find the result of 10 divided by 5.
1025,3,Math,9,1,5,Find the result of 8 x 6.
1026,3,Math,9,2,1,Find the result of 9 x 9.
1027,3,Math,9,2,2,Find the result of 7 divided by 1.
1028,3,Math,9,2,3,Find the result of 20 divided by 4.
1029,3,Math,9,2,4,Find the result of 3 x 1.
1030,3,Math,9,2,5,Find the result of 11 x 1.
1031,3,Math,9,3,1,Find the result of 14 divided by 2.
1032,3,Math,9,3,2,Find the result of 48 divided by 4.
1033,3,Math,9,3,3,Find the result of 6 divided by 2.
1034,3,Math,9,3,4,Find the result of 3 x 8.
1035,3,Math,9,3,5,Find the result of 42 divided by 6.
1036,3,Math,10,1,1,Find the result of 36 divided by 4.
1037,3,Math,10,1,2,Find the result of 1 x 7.
1038,3,Math,10,1,3,Find the result of 8 x 1.
1039,3,Math,10,1,4,Find the result of 10 x 8.
1040,3,Math,10,1,5,Find the result of 2 x 6.
1041,3,Math,10,2,1,Find the result of 10 x 1.
1042,3,Math,10,2,2,Find the result of 6 divided by 6.
1043,3,Math,10,2,3,Find the result of 54 divided by 6.
1044,3,Math,10,2,4,Find the result of 108 divided by 9.
1045,3,Math,10,2,5,Find the result of 80 divided by 10.
1046,3,Math,10,3,1,Find the result of 12 x 9.
1047,3,Math,10,3,2,Find the result of 1 x 9.
1048,3,Math,10,3,3,Find the result of 24 divided by 4.
1049,3,Math,10,3,4,Find the result of 1 x 4.
1050,3,Math,10,3,5,Find the result of 72 divided by 8.
1051,3,English,1,1,1,Which word is an adjective: Quickly or Slowly? (Example 691)
1052,3,English,1,1,2,Choose the correct preposition: The book is at the table. (Example 953)
1053,3,English,1,1,3,Which word is an adjective: Blue or Box? (Example 138)
1054,3,English,1,1,4,Choose the correct preposition: The book is in the table. (Example 871)
1055,3,English,1,1,5,Choose the correct preposition: The book is under the table. (Example 245)
1056,3,English,1,2,1,Which word is an adjective: Quickly or Slowly? (Example 457)
1057,3,English,1,2,2,Which word is an adjective: Sad or Jump? (Example 627)
1058,3,English,1,2,3,Choose the correct preposition: The book is at the table. (Example 668)
1059,3,English,1,2,4,Choose the correct preposition: The book is in the table. (Example 536)
1060,3,English,1,2,5,Change 'talk' to past tense. (Example 621)
1061,3,English,1,3,1,Which word is an adjective: Sad or Jump? (Example 194)
1062,3,English,1,3,2,Change 'talk' to past tense. (Example 380)
1063,3,English,1,3,3,Change 'walk' to past tense. (Example 225)
1064,3,English,1,3,4,Choose the correct preposition: The book is in the table. (Example 488)
1065,3,English,1,3,5,Which word is an adjective: Sad or Slowly? (Example 380)
1066,3,English,2,1,1,Choose the correct preposition: The book is on the table. (Example 527)
1067,3,English,2,1,2,Which word is an adjective: Soft or Slowly? (Example 154)
1068,3,English,2,1,3,Which word is an adjective: Blue or Run? (Example 914)
1069,3,English,2,1,4,Change 'talk' to past tense. (Example 696)
1070,3,English,2,1,5,Choose the correct preposition: The book is at the table. (Example 802)
1071,3,English,2,2,1,Change 'jump' to past tense. (Example 970)
1072,3,English,2,2,2,Change 'talk' to past tense. (Example 924)
1073,3,English,2,2,3,Change 'walk' to past tense.
1074,3,English,2,2,4,Which word is an adjective: Blue or Run?
1075,3,English,2,2,5,Change 'play' to past tense. (Example 359)
1076,3,English,2,3,1,Which word is an adjective: Sad or Jump?
1077,3,English,2,3,2,Which word is an adjective: Blue or Run? (Example 385)
1078,3,English,2,3,3,Choose the correct preposition: The book is in the table. (Example 531)
1079,3,English,2,3,4,Choose the correct preposition: The book is in the table. (Example 663)
1080,3,English,2,3,5,Change 'jump' to past tense.
1081,3,English,3,1,1,Which word is an adjective: Soft or Jump? (Example 593)
1082,3,English,3,1,2,Change 'jump' to past tense. (Example 110)
1083,3,English,3,1,3,Which word is an adjective: Sad or Slowly?
1084,3,English,3,1,4,Which word is an adjective: Soft or Box? (Example 611)
1085,3,English,3,1,5,Choose the correct preposition: The book is on the table. (Example 766)
1086,3,English,3,2,1,Which word is an adjective: Sad or Run?
1087,3,English,3,2,2,Change 'play' to past tense. (Example 565)
1088,3,English,3,2,3,Which word is an adjective: Quickly or Jump?
1089,3,English,3,2,4,Change 'walk' to past tense. (Example 494)
1090,3,English,3,2,5,Choose the correct preposition: The book is in the table. (Example 127)
1091,3,English,3,3,1,Change 'play' to past tense. (Example 481)
1092,3,English,3,3,2,Change 'walk' to past tense. (Example 548)
1093,3,English,3,3,3,Which word is an adjective: Soft or Slowly? (Example 742)
1094,3,English,3,3,4,Which word is an adjective: Sad or Slowly? (Example 375)
1095,3,English,3,3,5,Which word is an adjective: Soft or Jump?
1096,3,English,4,1,1,Which word is an adjective: Blue or Box? (Example 535)
1097,3,English,4,1,2,Choose the correct preposition: The book is at the table. (Example 235)
1098,3,English,4,1,3,Choose the correct preposition: The book is at the table. (Example 949)
1099,3,English,4,1,4,Change 'sing' to past tense. (Example 7)
1100,3,English,4,1,5,Which word is an adjective: Blue or Jump? (Example 386)
1101,3,English,4,2,1,Change 'talk' to past tense. (Example 118)
1102,3,English,4,2,2,Which word is an adjective: Quickly or Slowly?
1103,3,English,4,2,3,Change 'jump' to past tense. (Example 240)
1104,3,English,4,2,4,Choose the correct preposition: The book is in the table. (Example 460)
1105,3,English,4,2,5,Choose the correct preposition: The book is under the table. (Example 498)
1106,3,English,4,3,1,Which word is an adjective: Soft or Slowly? (Example 580)
1107,3,English,4,3,2,Change 'sing' to past tense. (Example 5)
1108,3,English,4,3,3,Which word is an adjective: Quickly or Run? (Example 220)
1109,3,English,4,3,4,Choose the correct preposition: The book is at the table. (Example 362)
1110,3,English,4,3,5,Which word is an adjective: Quickly or Slowly? (Example 645)
1111,3,English,5,1,1,Choose the correct preposition: The book is at the table. (Example 284)
1112,3,English,5,1,2,Which word is an adjective: Blue or Box? (Example 373)
1113,3,English,5,1,3,Which word is an adjective: Blue or Slowly?
1114,3,English,5,1,4,Choose the correct preposition: The book is on the table. (Example 592)
1115,3,English,5,1,5,Change 'play' to past tense. (Example 774)
1116,3,English,5,2,1,Which word is an adjective: Soft or Box? (Example 990)
1117,3,English,5,2,2,Choose the correct preposition: The book is in the table. (Example 632)
1118,3,English,5,2,3,Which word is an adjective: Sad or Box?
1119,3,English,5,2,4,Which word is an adjective: Soft or Run? (Example 721)
1120,3,English,5,2,5,Which word is an adjective: Quickly or Box?
1121,3,English,5,3,1,Which word is an adjective: Blue or Jump? (Example 880)
1122,3,English,5,3,2,Choose the correct preposition: The book is at the table.
1123,3,English,5,3,3,Which word is an adjective: Sad or Jump? (Example 821)
1124,3,English,5,3,4,Change 'play' to past tense.
1125,3,English,5,3,5,Change 'talk' to past tense. (Example 805)
1126,3,English,6,1,1,Change 'play' to past tense. (Example 785)
1127,3,English,6,1,2,Change 'jump' to past tense. (Example 602)
1128,3,English,6,1,3,Which word is an adjective: Quickly or Run?
1129,3,English,6,1,4,Which word is an adjective: Blue or Run? (Example 563)
1130,3,English,6,1,5,Choose the correct preposition: The book is in the table. (Example 588)
1131,3,English,6,2,1,Which word is an adjective: Blue or Jump?
1132,3,English,6,2,2,Choose the correct preposition: The book is at the table. (Example 450)
1133,3,English,6,2,3,Choose the correct preposition: The book is on the table. (Example 742)
1134,3,English,6,2,4,Change 'talk' to past tense. (Example 65)
1135,3,English,6,2,5,Which word is an adjective: Sad or Slowly? (Example 621)
1136,3,English,6,3,1,Which word is an adjective: Soft or Jump? (Example 987)
1137,3,English,6,3,2,Change 'talk' to past tense. (Example 688)
1138,3,English,6,3,3,Choose the correct preposition: The book is in the table. (Example 580)
1139,3,English,6,3,4,Choose the correct preposition: The book is under the table. (Example 898)
1140,3,English,6,3,5,Choose the correct preposition: The book is on the table.
1141,3,English,7,1,1,Which word is an adjective: Soft or Run?
1142,3,English,7,1,2,Which word is an adjective: Soft or Box? (Example 754)
1143,3,English,7,1,3,Which word is an adjective: Soft or Slowly?
1144,3,English,7,1,4,Change 'sing' to past tense. (Example 937)
1145,3,English,7,1,5,Change 'talk' to past tense. (Example 913)
1146,3,English,7,2,1,Which word is an adjective: Sad or Run? (Example 66)
1147,3,English,7,2,2,Choose the correct preposition: The book is at the table. (Example 566)
1148,3,English,7,2,3,Which word is an adjective: Soft or Slowly? (Example 35)
1149,3,English,7,2,4,Which word is an adjective: Sad or Box? (Example 175)
1150,3,English,7,2,5,Which word is an adjective: Blue or Box?
1151,3,English,7,3,1,Change 'jump' to past tense. (Example 632)
1152,3,English,7,3,2,Choose the correct preposition: The book is on the table. (Example 755)
1153,3,English,7,3,3,Which word is an adjective: Soft or Box?
1154,3,English,7,3,4,Change 'talk' to past tense. (Example 5)
1155,3,English,7,3,5,Choose the correct preposition: The book is on the table. (Example 833)
1156,3,English,8,1,1,Change 'play' to past tense. (Example 368)
1157,3,English,8,1,2,Which word is an adjective: Blue or Run? (Example 844)
1158,3,English,8,1,3,Choose the correct preposition: The book is in the table. (Example 744)
1159,3,English,8,1,4,Which word is an adjective: Blue or Slowly? (Example 425)
1160,3,English,8,1,5,Choose the correct preposition: The book is at the table. (Example 614)
1161,3,English,8,2,1,Which word is an adjective: Soft or Slowly? (Example 423)
1162,3,English,8,2,2,Which word is an adjective: Quickly or Box? (Example 170)
1163,3,English,8,2,3,Which word is an adjective: Soft or Run? (Example 969)
1164,3,English,8,2,4,Which word is an adjective: Sad or Box? (Example 601)
1165,3,English,8,2,5,Change 'talk' to past tense. (Example 112)
1166,3,English,8,3,1,Change 'sing' to past tense. (Example 72)
1167,3,English,8,3,2,Choose the correct preposition: The book is in the table. (Example 662)
1168,3,English,8,3,3,Change 'play' to past tense. (Example 812)
1169,3,English,8,3,4,Change 'walk' to past tense. (Example 250)
1170,3,English,8,3,5,Choose the correct preposition: The book is in the table. (Example 639)
1171,3,English,9,1,1,Change 'play' to past tense. (Example 629)
1172,3,English,9,1,2,Choose the correct preposition: The book is under the table. (Example 557)
1173,3,English,9,1,3,Choose the correct preposition: The book is in the table. (Example 270)
1174,3,English,9,1,4,Which word is an adjective: Blue or Run? (Example 516)
1175,3,English,9,1,5,Choose the correct preposition: The book is at the table. (Example 616)
1176,3,English,9,2,1,Choose the correct preposition: The book is on the table. (Example 291)
1177,3,English,9,2,2,Choose the correct preposition: The book is on the table. (Example 872)
1178,3,English,9,2,3,Which word is an adjective: Sad or Jump? (Example 315)
1179,3,English,9,2,4,Which word is an adjective: Soft or Slowly? (Example 476)
1180,3,English,9,2,5,Choose the correct preposition: The book is under the table.
1181,3,English,9,3,1,Which word is an adjective: Blue or Run? (Example 96)
1182,3,English,9,3,2,Change 'sing' to past tense.
1183,3,English,9,3,3,Which word is an adjective: Blue or Jump? (Example 970)
1184,3,English,9,3,4,Choose the correct preposition: The book is on the table. (Example 587)
1185,3,English,9,3,5,Which word is an adjective: Blue or Slowly? (Example 89)
1186,3,English,10,1,1,Choose the correct preposition: The book is in the table. (Example 371)
1187,3,English,10,1,2,Change 'walk' to past tense. (Example 41)
1188,3,English,10,1,3,Which word is an adjective: Quickly or Box? (Example 670)
1189,3,English,10,1,4,Change 'talk' to past tense. (Example 417)
1190,3,English,10,1,5,Which word is an adjective: Blue or Slowly? (Example 399)
1191,3,English,10,2,1,Which word is an adjective: Sad or Run? (Example 298)
1192,3,English,10,2,2,Choose the correct preposition: The book is in the table.
1193,3,English,10,2,3,Which word is an adjective: Blue or Slowly? (Example 388)
1194,3,English,10,2,4,Which word is an adjective: Blue or Slowly? (Example 58)
1195,3,English,10,2,5,Which word is an adjective: Soft or Jump? (Example 876)
1196,3,English,10,3,1,Change 'play' to past tense. (Example 842)
1197,3,English,10,3,2,Choose the correct preposition: The book is under the table. (Example 945)
1198,3,English,10,3,3,Change 'talk' to past tense.
1199,3,English,10,3,4,Change 'play' to past tense. (Example 362)
1200,3,English,10,3,5,Change 'jump' to past tense. (Example 896)
1201,3,Science,1,1,1,A Candle is a source of heat.
1202,3,Science,1,1,2,What is the solid form of water? (Q-855)
1203,3,Science,1,1,3,A Sun is a source of light. (Q-261)
1204,3,Science,1,1,4,In which season do we wear sweaters? (Q-899)
1205,3,Science,1,1,5,In which season do we wear raincoats? (Q-294)
1206,3,Science,1,2,1,What is the solid form of water? (Q-265)
1207,3,Science,1,2,2,A Sun is a source of light. (Q-919)
1208,3,Science,1,2,3,A Sun is a source of heat. (Q-904)
1209,3,Science,1,2,4,A Candle is a source of light. (Q-690)
1210,3,Science,1,2,5,A Bulb is a source of light. (Q-112)
1211,3,Science,1,3,1,What is the gas form of water? (Q-544)
1212,3,Science,1,3,2,What is the gas form of water? (Q-482)
1213,3,Science,1,3,3,In which season do we wear raincoats?
1214,3,Science,1,3,4,What is the liquid form of water? (Q-393)
1215,3,Science,1,3,5,In which season do we wear sweaters? (Q-494)
1216,3,Science,2,1,1,A Bulb is a source of heat. (Q-969)
1217,3,Science,2,1,2,In which season do we wear sweaters? (Q-433)
1218,3,Science,2,1,3,What is the solid form of water? (Q-143)
1219,3,Science,2,1,4,What is the liquid form of water? (Q-213)
1220,3,Science,2,1,5,In which season do we wear sweaters?
1221,3,Science,2,2,1,What is the liquid form of water? (Q-110)
1222,3,Science,2,2,2,In which season do we wear sweaters? (Q-338)
1223,3,Science,2,2,3,In which season do we wear sweaters? (Q-989)
1224,3,Science,2,2,4,In which season do we wear sweaters? (Q-290)
1225,3,Science,2,2,5,A Candle is a source of light. (Q-633)
1226,3,Science,2,3,1,In which season do we wear cotton clothes? (Q-827)
1227,3,Science,2,3,2,What is the gas form of water? (Q-267)
1228,3,Science,2,3,3,A Bulb is a source of light. (Q-369)
1229,3,Science,2,3,4,In which season do we wear sweaters? (Q-129)
1230,3,Science,2,3,5,What is the solid form of water? (Q-531)
1231,3,Science,3,1,1,A Sun is a source of heat. (Q-530)
1232,3,Science,3,1,2,In which season do we wear sweaters? (Q-968)
1233,3,Science,3,1,3,A Sun is a source of light. (Q-705)
1234,3,Science,3,1,4,In which season do we wear sweaters? (Q-882)
1235,3,Science,3,1,5,A Candle is a source of heat. (Q-177)
1236,3,Science,3,2,1,A Bulb is a source of light. (Q-868)
1237,3,Science,3,2,2,In which season do we wear raincoats? (Q-867)
1238,3,Science,3,2,3,What is the gas form of water? (Q-882)
1239,3,Science,3,2,4,In which season do we wear cotton clothes? (Q-259)
1240,3,Science,3,2,5,In which season do we wear raincoats? (Q-764)
1241,3,Science,3,3,1,What is the solid form of water? (Q-115)
1242,3,Science,3,3,2,What is the gas form of water? (Q-845)
1243,3,Science,3,3,3,In which season do we wear sweaters? (Q-359)
1244,3,Science,3,3,4,A Bulb is a source of light. (Q-267)
1245,3,Science,3,3,5,In which season do we wear cotton clothes? (Q-893)
1246,3,Science,4,1,1,What is the solid form of water? (Q-845)
1247,3,Science,4,1,2,A Candle is a source of light. (Q-818)
1248,3,Science,4,1,3,A Bulb is a source of heat. (Q-109)
1249,3,Science,4,1,4,What is the liquid form of water? (Q-224)
1250,3,Science,4,1,5,In which season do we wear cotton clothes? (Q-661)
1251,3,Science,4,2,1,What is the solid form of water? (Q-157)
1252,3,Science,4,2,2,A Candle is a source of heat. (Q-377)
1253,3,Science,4,2,3,A Candle is a source of heat. (Q-303)
1254,3,Science,4,2,4,What is the liquid form of water? (Q-195)
1255,3,Science,4,2,5,A Bulb is a source of heat. (Q-652)
1256,3,Science,4,3,1,In which season do we wear cotton clothes? (Q-636)
1257,3,Science,4,3,2,A Candle is a source of light. (Q-340)
1258,3,Science,4,3,3,A Candle is a source of light. (Q-126)
1259,3,Science,4,3,4,What is the gas form of water? (Q-934)
1260,3,Science,4,3,5,A Bulb is a source of light. (Q-656)
1261,3,Science,5,1,1,In which season do we wear raincoats? (Q-998)
1262,3,Science,5,1,2,In which season do we wear cotton clothes? (Q-180)
1263,3,Science,5,1,3,In which season do we wear cotton clothes? (Q-342)
1264,3,Science,5,1,4,A Sun is a source of heat. (Q-424)
1265,3,Science,5,1,5,A Sun is a source of light. (Q-913)
1266,3,Science,5,2,1,In which season do we wear raincoats? (Q-258)
1267,3,Science,5,2,2,In which season do we wear sweaters? (Q-614)
1268,3,Science,5,2,3,What is the liquid form of water? (Q-674)
1269,3,Science,5,2,4,What is the gas form of water? (Q-542)
1270,3,Science,5,2,5,In which season do we wear raincoats? (Q-604)
1271,3,Science,5,3,1,In which season do we wear sweaters? (Q-507)
1272,3,Science,5,3,2,A Sun is a source of light. (Q-215)
1273,3,Science,5,3,3,A Sun is a source of light. (Q-961)
1274,3,Science,5,3,4,A Bulb is a source of light.
1275,3,Science,5,3,5,What is the gas form of water? (Q-376)
1276,3,Science,6,1,1,In which season do we wear sweaters? (Q-933)
1277,3,Science,6,1,2,What is the gas form of water? (Q-357)
1278,3,Science,6,1,3,A Bulb is a source of heat. (Q-474)
1279,3,Science,6,1,4,In which season do we wear sweaters? (Q-161)
1280,3,Science,6,1,5,A Candle is a source of light. (Q-206)
1281,3,Science,6,2,1,In which season do we wear cotton clothes? (Q-416)
1282,3,Science,6,2,2,A Candle is a source of light. (Q-804)
1283,3,Science,6,2,3,What is the solid form of water? (Q-974)
1284,3,Science,6,2,4,A Sun is a source of light. (Q-303)
1285,3,Science,6,2,5,What is the liquid form of water? (Q-522)
1286,3,Science,6,3,1,A Candle is a source of heat. (Q-700)
1287,3,Science,6,3,2,What is the solid form of water? (Q-270)
1288,3,Science,6,3,3,A Bulb is a source of light. (Q-915)
1289,3,Science,6,3,4,What is the liquid form of water?
1290,3,Science,6,3,5,A Sun is a source of light. (Q-165)
1291,3,Science,7,1,1,What is the gas form of water?
1292,3,Science,7,1,2,A Bulb is a source of heat. (Q-386)
1293,3,Science,7,1,3,In which season do we wear sweaters? (Q-438)
1294,3,Science,7,1,4,In which season do we wear sweaters? (Q-228)
1295,3,Science,7,1,5,What is the liquid form of water? (Q-219)
1296,3,Science,7,2,1,A Candle is a source of heat. (Q-602)
1297,3,Science,7,2,2,A Sun is a source of light. (Q-689)
1298,3,Science,7,2,3,What is the solid form of water?
1299,3,Science,7,2,4,A Bulb is a source of heat. (Q-675)
1300,3,Science,7,2,5,What is the solid form of water? (Q-933)
1301,3,Science,7,3,1,What is the liquid form of water? (Q-740)
1302,3,Science,7,3,2,A Bulb is a source of heat. (Q-574)
1303,3,Science,7,3,3,A Bulb is a source of light. (Q-568)
1304,3,Science,7,3,4,A Bulb is a source of heat. (Q-523)
1305,3,Science,7,3,5,A Bulb is a source of heat. (Q-522)
1306,3,Science,8,1,1,A Bulb is a source of light. (Q-224)
1307,3,Science,8,1,2,In which season do we wear sweaters? (Q-993)
1308,3,Science,8,1,3,In which season do we wear sweaters? (Q-488)
1309,3,Science,8,1,4,A Sun is a source of heat. (Q-877)
1310,3,Science,8,1,5,What is the liquid form of water? (Q-375)
1311,3,Science,8,2,1,A Bulb is a source of light. (Q-560)
1312,3,Science,8,2,2,What is the gas form of water? (Q-662)
1313,3,Science,8,2,3,A Candle is a source of heat. (Q-291)
1314,3,Science,8,2,4,A Candle is a source of heat. (Q-430)
1315,3,Science,8,2,5,In which season do we wear cotton clothes?
1316,3,Science,8,3,1,In which season do we wear sweaters? (Q-155)
1317,3,Science,8,3,2,In which season do we wear sweaters? (Q-587)
1318,3,Science,8,3,3,A Bulb is a source of heat. (Q-292)
1319,3,Science,8,3,4,A Candle is a source of light. (Q-186)
1320,3,Science,8,3,5,In which season do we wear cotton clothes? (Q-366)
1321,3,Science,9,1,1,A Sun is a source of light.
1322,3,Science,9,1,2,In which season do we wear cotton clothes? (Q-732)
1323,3,Science,9,1,3,What is the gas form of water? (Q-927)
1324,3,Science,9,1,4,In which season do we wear cotton clothes? (Q-287)
1325,3,Science,9,1,5,In which season do we wear cotton clothes? (Q-746)
1326,3,Science,9,2,1,A Sun is a source of light. (Q-150)
1327,3,Science,9,2,2,A Sun is a source of heat.
1328,3,Science,9,2,3,A Bulb is a source of heat. (Q-789)
1329,3,Science,9,2,4,In which season do we wear raincoats? (Q-801)
1330,3,Science,9,2,5,In which season do we wear raincoats? (Q-761)
1331,3,Science,9,3,1,In which season do we wear cotton clothes? (Q-589)
1332,3,Science,9,3,2,What is the solid form of water? (Q-286)
1333,3,Science,9,3,3,A Bulb is a source of heat. (Q-452)
1334,3,Science,9,3,4,A Bulb is a source of heat. (Q-366)
1335,3,Science,9,3,5,What is the gas form of water? (Q-548)
1336,3,Science,10,1,1,A Bulb is a source of heat.
1337,3,Science,10,1,2,A Candle is a source of light. (Q-505)
1338,3,Science,10,1,3,In which season do we wear raincoats? (Q-646)
1339,3,Science,10,1,4,What is the gas form of water? (Q-465)
1340,3,Science,10,1,5,In which season do we wear sweaters? (Q-584)
1341,3,Science,10,2,1,In which season do we wear raincoats? (Q-586)
1342,3,Science,10,2,2,What is the liquid form of water? (Q-817)
1343,3,Science,10,2,3,What is the liquid form of water? (Q-534)
1344,3,Science,10,2,4,A Bulb is a source of heat. (Q-991)
1345,3,Science,10,2,5,What is the solid form of water? (Q-552)
1346,3,Science,10,3,1,What is the solid form of water? (Q-180)
1347,3,Science,10,3,2,A Candle is a source of light.
1348,3,Science,10,3,3,A Bulb is a source of light. (Q-234)
1349,3,Science,10,3,4,What is the gas form of water? (Q-630)
1350,3,Science,10,3,5,A Candle is a source of heat. (Q-574)
1351,4,Math,1,1,1,Solve: 435 - 56.
1352,4,Math,1,1,2,Solve: 149 x 75.
1353,4,Math,1,1,3,Solve: 413 - 122.
1354,4,Math,1,1,4,Solve: 459 + 115.
1355,4,Math,1,1,5,Solve: 420 + 127.
1356,4,Math,1,2,1,Solve: 287 + 166.
1357,4,Math,1,2,2,Solve: 139 x 105.
1358,4,Math,1,2,3,Solve: 475 + 99.
1359,4,Math,1,2,4,Solve: 385 - 156.
1360,4,Math,1,2,5,Solve: 302 + 196.
1361,4,Math,1,3,1,Solve: 383 + 91.
1362,4,Math,1,3,2,Solve: 467 + 68.
1363,4,Math,1,3,3,Solve: 115 - 192.
1364,4,Math,1,3,4,Solve: 450 + 197.
1365,4,Math,1,3,5,Solve: 335 + 141.
1366,4,Math,2,1,1,Solve: 360 - 75.
1367,4,Math,2,1,2,Solve: 428 x 149.
1368,4,Math,2,1,3,Solve: 309 + 132.
1369,4,Math,2,1,4,Solve: 186 x 139.
1370,4,Math,2,1,5,Solve: 487 + 71.
1371,4,Math,2,2,1,Solve: 206 + 175.
1372,4,Math,2,2,2,Solve: 384 x 196.
1373,4,Math,2,2,3,Solve: 420 x 95.
1374,4,Math,2,2,4,Solve: 204 x 189.
1375,4,Math,2,2,5,Solve: 111 + 60.
1376,4,Math,2,3,1,Solve: 297 - 109.
1377,4,Math,2,3,2,Solve: 261 - 190.
1378,4,Math,2,3,3,Solve: 404 + 126.
1379,4,Math,2,3,4,Solve: 290 x 155.
1380,4,Math,2,3,5,Solve: 331 - 164.
1381,4,Math,3,1,1,Solve: 278 - 161.
1382,4,Math,3,1,2,Solve: 417 - 87.
1383,4,Math,3,1,3,Solve: 305 - 179.
1384,4,Math,3,1,4,Solve: 350 x 184.
1385,4,Math,3,1,5,Solve: 224 - 68.
1386,4,Math,3,2,1,Solve: 338 + 52.
1387,4,Math,3,2,2,Solve: 350 x 150.
1388,4,Math,3,2,3,Solve: 475 + 97.
1389,4,Math,3,2,4,Solve: 470 - 84.
1390,4,Math,3,2,5,Solve: 154 + 174.
1391,4,Math,3,3,1,Solve: 150 x 58.
1392,4,Math,3,3,2,Solve: 356 x 161.
1393,4,Math,3,3,3,Solve: 122 + 109.
1394,4,Math,3,3,4,Solve: 341 - 55.
1395,4,Math,3,3,5,Solve: 100 - 58.
1396,4,Math,4,1,1,Solve: 156 - 128.
1397,4,Math,4,1,2,Solve: 349 + 197.
1398,4,Math,4,1,3,Solve: 107 x 137.
1399,4,Math,4,1,4,Solve: 478 + 63.
1400,4,Math,4,1,5,Solve: 457 - 54.
1401,4,Math,4,2,1,Solve: 209 x 146.
1402,4,Math,4,2,2,Solve: 120 x 174.
1403,4,Math,4,2,3,Solve: 475 - 68.
1404,4,Math,4,2,4,Solve: 498 + 147.
1405,4,Math,4,2,5,Solve: 207 + 187.
1406,4,Math,4,3,1,Solve: 392 x 152.
1407,4,Math,4,3,2,Solve: 161 x 108.
1408,4,Math,4,3,3,Solve: 169 + 127.
1409,4,Math,4,3,4,Solve: 222 x 132.
1410,4,Math,4,3,5,Solve: 241 x 191.
1411,4,Math,5,1,1,Solve: 497 - 179.
1412,4,Math,5,1,2,Solve: 125 - 150.
1413,4,Math,5,1,3,Solve: 263 x 188.
1414,4,Math,5,1,4,Solve: 354 + 191.
1415,4,Math,5,1,5,Solve: 371 - 89.
1416,4,Math,5,2,1,Solve: 223 x 194.
1417,4,Math,5,2,2,Solve: 339 x 120.
1418,4,Math,5,2,3,Solve: 450 - 140.
1419,4,Math,5,2,4,Solve: 474 - 197.
1420,4,Math,5,2,5,Solve: 334 x 193.
1421,4,Math,5,3,1,Solve: 230 + 93.
1422,4,Math,5,3,2,Solve: 347 x 86.
1423,4,Math,5,3,3,Solve: 176 x 133.
1424,4,Math,5,3,4,Solve: 334 + 159.
1425,4,Math,5,3,5,Solve: 324 - 193.
1426,4,Math,6,1,1,Solve: 326 - 87.
1427,4,Math,6,1,2,Solve: 348 + 186.
1428,4,Math,6,1,3,Solve: 125 - 190.
1429,4,Math,6,1,4,Solve: 436 x 113.
1430,4,Math,6,1,5,Solve: 223 + 196.
1431,4,Math,6,2,1,Solve: 185 x 96.
1432,4,Math,6,2,2,Solve: 450 + 145.
1433,4,Math,6,2,3,Solve: 398 + 184.
1434,4,Math,6,2,4,Solve: 195 x 100.
1435,4,Math,6,2,5,Solve: 343 x 196.
1436,4,Math,6,3,1,Solve: 278 x 132.
1437,4,Math,6,3,2,Solve: 482 x 77.
1438,4,Math,6,3,3,Solve: 395 x 141.
1439,4,Math,6,3,4,Solve: 245 x 101.
1440,4,Math,6,3,5,Solve: 434 x 52.
